,Unnamed: 0,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
1020,1020,The Guardian,@guardian,2021-02-22T23:57:53.000Z,"For Black Americans, Covid-19 is a reminder of the racism of US healthcare | Keon L Gilbert, Ruqaiijah Yearby, Amber Johnson and Kira Banks","For Black Americans, Covid-19 is a reminder of the racism of US healthcare | Keon L Gilbert,...
A disproportionate number of the 500,000 Americans who have died of coronavirus are people of color
theguardian.com",,9,17,41,['https://pbs.twimg.com/card_img/1387528378790543362/QXURPFgr?format=jpg&name=small'],https://twitter.com/guardian/status/1364001496510193668
1021,1021,LDOE,@La_Believes,2021-02-22T23:58:25.000Z,"Medical experts have found the COVID-19 vaccine to be safe, tested & effective. 
@cadebrumley
 received his today in solidarity w/ Louisiana educators & support staff becoming eligible. #SleevesUpLa #LouisianaBelieves #LaEd",,,5,11,68,"['https://pbs.twimg.com/media/Eu3oLMYU4AMrDlG?format=jpg&name=small', 'https://pbs.twimg.com/media/Eu3oLMaVEAEaDg3?format=jpg&name=small']",https://twitter.com/La_Believes/status/1364001631260475392
1022,1022,Jessica Costello,@Jessica14News,2021-02-22T23:57:58.000Z,"Today, was a tough day. But as soon as I found out I was going to Perry County & I would be able to see Sheriff Malone, my day got so much better. COVID-19 got the best of him and he’s finally back at work. Can’t wait to tell his story once he’s ready ",,❤,2,,34,['https://pbs.twimg.com/media/Eu3oJHUVoAIkb0P?format=jpg&name=small'],https://twitter.com/Jessica14News/status/1364001516311482368
1023,1023,John Morales,@JohnMoralesNBC6,2021-02-22T23:58:06.000Z,"As the US passes a half-million souls lost to #COVID19 
 ... a reminder that it didn’t have to be this way. 

#NeverForget",,🖤,7,16,139,[],https://twitter.com/JohnMoralesNBC6/status/1364001551308709889
1024,1024,Solo Monk,@JJKALE2,2021-02-22T23:56:18.000Z,"''Can you chose which vaccine you get?""

It looks like Astra-Zenica for the unwashed masses and Pfizer for the overlords and their lackeys.

#Patrick305 #auspol #vaccines #COVID19",,,2,8,15,[],https://twitter.com/JJKALE2/status/1364001098311196672
1025,1025,HGH COLLECTION,@rossleonardy,2021-02-22T23:57:18.000Z,I hope people give up the covid hall monitor thing soon. It took a minute for me too. But its been literally a year,,,,1,19,[],https://twitter.com/rossleonardy/status/1364001351273963521
1026,1026,D,@ez_dee,2021-02-22T23:54:23.000Z,"I haven’t watched any Govt briefing for some time or even the news as it is just sickening COVID propaganda. After seeing some of the tweets from journalists, celebs & others, it does seem that today may have been the turning point. Welcome aboard, we have been expecting you...",,,2,3,40,[],https://twitter.com/ez_dee/status/1364000615903461379
1027,1027,RobUS,@Sa31Us,2021-02-22T23:57:14.000Z,"a moment of silence held in honor of the more than 500,000 Americans who have died from COVID-19. ",,🏴,1,2,67,"['https://pbs.twimg.com/media/Eu3nn5AWgAMXMbU?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Eu3nn4_XIAQ6bJs?format=jpg&name=360x360']",https://twitter.com/Sa31Us/status/1364001334794608644
1028,1028,Laura Meredith,@DrLauraMeredith,2021-02-22T23:55:04.000Z,"I remember how pivotal my on site visits were as a potential grad student and postdoc candidate. 

I know we can't truly emulate those experiences now, with covid, but want candidates to feel that they are valued and wanted!",,,,,20,[],https://twitter.com/DrLauraMeredith/status/1364000787119017992
1029,1029,Monika Smith,@missmonikasmith,2021-02-22T23:54:30.000Z,We shot this before Covid and before I stopped wearing jeans. Check it out! It's scary fun!,"Quote Tweet
Duncan Birmingham
@DuncanBirm
 · Feb 22
Just posted our short film EXTERMINATOR online. We had an epic festival run last year where I traveled from my couch... to my couch again. Best cast & crew in history. 
Please check it out!
https://tinyurl.com/12lfaks4",,,1,18,"['https://pbs.twimg.com/profile_images/1141195828586921984/64ef6pZS_mini.png', 'https://pbs.twimg.com/media/Eu2JxTrVgAUCeYy?format=jpg&name=small']",https://twitter.com/missmonikasmith/status/1364000646798581762
1030,1030,ASCP,@ASCP_Chicago,2021-02-22T23:59:02.000Z,"The CDC has launched CDC OneLab, a new network to connect clinical laboratory education and training professionals with each other and with CDC training experts for COVID-19 and other training needs. To join the network, please visit http://cdc.gov/OneLab #ClinicalLabs",,,,2,10,['https://pbs.twimg.com/media/Eu3oZOBXAAI81fy?format=jpg&name=small'],https://twitter.com/ASCP_Chicago/status/1364001785111842817
1031,1031,Adam Winkler,@AdamWink,2021-02-22T23:59:51.000Z,"For the first time since December 14, 2019, we’ve got 
@VHSL_
 varsity football in Virginia!

After a delayed season due to #COVID19, today is the first day teams can play & four teams from 
@cpschoolsva
 are doing just that.

Highlights at 11pm on 
@WTKR3
!

http://wtkr.com/sports",,,1,4,22,['https://pbs.twimg.com/media/Eu3ok0FVEAATd94?format=jpg&name=small'],https://twitter.com/AdamWink/status/1364001990876024833
1032,1032,Cathal Boylan,@cathalboylansf,2021-02-22T23:58:35.000Z,"DfI got around £550 million capital this year, the largest DfI ever got and next years draft allocation is £135 mil higher!

On top of this DfI received £200 million for Covid Pressures 

With limited funds available DfI is getting its share, but our rural roads need prioritized!","Quote Tweet
Cathal Boylan
@cathalboylansf
 · Feb 23
Point is, an opportunity is being missed to tackle our pot holes 

DfI handed back money in January + didnt bid for more Road funding when a big underspend was available 

Can i ask what funding from efforts to tackle COVID should have reallocated in June? twitter.com/CaraHunterMLA/…",,1,6,8,['https://pbs.twimg.com/profile_images/486095187433635840/9QXt9AoY_mini.jpeg'],https://twitter.com/cathalboylansf/status/1364001671551016966
1033,1033,Seth Dillon,@SethDillon,2021-02-22T23:59:44.000Z,"""From"" or ""with""? This is how the numbers get inflated. A huge number of these people were old, sick and dying. They happened to die while infected with COVID, but did not necessarily die because of COVID.",,,10,26,158,['https://pbs.twimg.com/media/Eu3nBL_XAAIk4om?format=jpg&name=small'],https://twitter.com/SethDillon/status/1364001963550126085
1034,1034,Fredric U. Dicker,@fud31,2021-02-22T23:54:11.000Z,Grieving family blasts 'bully' New York Gov. Cuomo following mother’s death from COVID-19,"Grieving family blasts 'bully' New York Gov. Cuomo following mother’s death from COVID-19
A grieving trio of siblings who lost their mother to COVID-19 called out New York Gov. Andrew Cuomo as a ""bully"" Monday and demanded answers about his decision-making that led to the ongoing nursing...
foxnews.com",,1,7,22,['https://pbs.twimg.com/card_img/1389025487020773376/ec2Ch9Aw?format=jpg&name=small'],https://twitter.com/fud31/status/1364000566779777027
1035,1035,The Marshall Project,@MarshallProj,2021-02-22T23:52:43.000Z,"The National Guard is being sent into prisons to cover shifts for COVID-positive guards, with little training. Some are using force on prisoners. Two guard members said they’re feeling underprepared for the job.","The National Guard Is Using Force on Prisoners After Little Training
Ohio guard members patrolling inside prisons trained for a fraction of the 5 weeks required of correction officers.
themarshallproject.org",,5,28,37,['https://pbs.twimg.com/card_img/1386823273850171392/bARikMIZ?format=jpg&name=small'],https://twitter.com/MarshallProj/status/1364000196913487872
1036,1036,The Findlay Courier,@FindlayCourier,2021-02-22T23:57:59.000Z,"It was a moment to celebrate: For a brief time late last week, no patients were hospitalized at Blanchard Valley Hospital with COVID-19.

Not one.","BVH briefly celebrates no COVID-19 patients
Staff feel 'pride and joy and relief'
thecourier.com",,3,5,29,['https://pbs.twimg.com/card_img/1388481046715322369/nWanF3F3?format=jpg&name=small'],https://twitter.com/FindlayCourier/status/1364001522154110978
1037,1037,Esquire,@esquire,2021-02-22T23:56:14.000Z,"The 500,000 Americans dead from COVID-19 are victims of a profound failure. 
http://esqr.co/tHykQvc via 
@CharlesPPierce","It Did Not Have to Be This Way
The 500,000 Americans dead from COVID-19 are victims of a profound failure.
esquire.com",,4,54,137,['https://pbs.twimg.com/card_img/1386957305028042757/rgJbdlr6?format=jpg&name=small'],https://twitter.com/esquire/status/1364001082859479040
1038,1038,PIX11 News,@PIX11News,2021-02-22T23:56:30.000Z,"Street renamed after legendary Bronx emcee Fred the Godson, who died of COVID-19

https://pix11.com/news/coronavirus/faces-of-the-pandemic/street-renamed-after-legendary-bronx-emcee-fred-the-godson-who-died-of-covid-19…",,,,4,8,['https://pbs.twimg.com/media/Eu3nz8pXcAMUECC?format=jpg&name=small'],https://twitter.com/PIX11News/status/1364001148118663172
1039,1039,Forbes,@Forbes,2021-02-22T23:58:05.000Z,"President Biden, Vice President Harris, and their spouses hold candlelit vigil at the White House after 500,000 Americans die of COVID-19 https://trib.al/u6EgPIf",,,10,30,145,['https://pbs.twimg.com/media/Eu3oLWrXAAYEKKO?format=jpg&name=small'],https://twitter.com/Forbes/status/1364001547475181571
1040,1040,RNZ News,@rnz_news,2021-02-22T23:56:36.000Z,Watch live: Latest Covid-19 update as Papatoetoe High School confirms new community case is a student,"New positive community case of Covid 19, Ministry of Health confirms
The new community case of Covid-19 announced earlier today by the Ministry of Health is a student at Papatoetoe High School.
rnz.co.nz",,8,5,11,['https://pbs.twimg.com/card_img/1387001413692051458/-gxxPZ5t?format=jpg&name=small'],https://twitter.com/rnz_news/status/1364001174995673088
1041,1041,Columbus Council,@ColumbusCouncil,2021-02-22T23:57:42.000Z,"Led by 
@sdfavor
, Council just authorized sending $10M to 
@IMPACTCA
 to continue the Hope Fund, providing emergency rental assistance for residents facing housing instability due to the COVID-19 pandemic. The funds will target households between 50-80% of the area's median income.",,,,7,8,['https://pbs.twimg.com/media/Eu3ncoaVgAQt38K?format=jpg&name=small'],https://twitter.com/ColumbusCouncil/status/1364001450624450563
1042,1042,kofres,@kofres,2021-02-22T23:56:46.000Z,Le dio COVID19,"Quote Tweet
Mike Yardley
@YardleyShooting
 · Feb 23
WHAT HAPPENED TO FLU?",,1,10,15,['https://pbs.twimg.com/profile_images/1298879714266939392/mZs-VDMF_mini.jpg'],https://twitter.com/kofres/status/1364001216607309824
1043,1043,Senator John Hickenlooper,@SenatorHick,2021-02-22T23:59:53.000Z,"Half a million lives have been lost to COVID-19 in the U.S., including nearly 6,000 here in Colorado. Today I'm thinking about all of those who have lost a loved one to this pandemic — and about the work that lies ahead to get us to the other side of it.",,,7,10,86,[],https://twitter.com/SenatorHick/status/1364002002204839938
1044,1044,Guardian Travel,@GuardianTravel,2021-02-22T23:56:02.000Z,Air New Zealand to trial Covid vaccine passport on Sydney flights,"Air New Zealand to trial Covid vaccine passport on Sydney flights
Airline aims to ‘streamline health verification’ for travel as vaccinations begin
theguardian.com",,2,4,6,['https://pbs.twimg.com/card_img/1384991053581783040/o4F1LsN7?format=jpg&name=small'],https://twitter.com/GuardianTravel/status/1364001029537243137
1045,1045,OR Health Authority,@OHAOregon,2021-02-22T23:57:52.000Z,OHA en Español is proud to host a Spanish language Facebook Live event on Feb. 24 from 6 to 7 p.m. all about the COVID-19 vaccine. Catch the live event at http://facebook.com/ohaespanol or find a recording of it on that same page after the live session.,,,1,16,16,[],https://twitter.com/OHAOregon/status/1364001492210835457
1046,1046,Shelby Thom,@Shelby_Thom,2021-02-22T23:59:23.000Z,". 
@Interior_Health
 confirms it has had two cases of the UK, and one case of the Nigeria #COVID19 variant. The variants have been detected in people who travelled to those affected regions, IH said. Cases isolated and it has not detected further spread locally. 
@GlobalOkanagan",,,1,9,8,[],https://twitter.com/Shelby_Thom/status/1364001874580414464
1047,1047,Nicholas Sarwark,@nsarwark,2021-02-22T23:53:17.000Z,"Did anyone mention to 
@RichardAEpstein
 that he’s now three orders of magnitude off on his American COVID-19 death prediction?",,,5,4,19,[],https://twitter.com/nsarwark/status/1364000341520494594
1048,1048,LMU Magazine,@LMUMagazine,2021-02-22T23:54:10.000Z,"“The pandemic has revealed the fissures that we have in education settings and amplified all of them”—
@LMUsoe
’s 
@ProfETC
 on COVID’s impact on America’s schools. 
@TeachPlus
 @Ed4Excellence
 @CatholicEdLA
 @UTLAnow","Ernesto Colín ’99, M.A. ’01 – LMU Magazine
The COVID-19 pandemic has disrupted far more than the day-to-day operations of America’s schools. “What happened here is that the pandemic has revealed the fissures that we have in education settings...
magazine.lmu.edu",,,4,9,['https://pbs.twimg.com/card_img/1387201323485908993/rnxRXWIP?format=jpg&name=240x240'],https://twitter.com/LMUMagazine/status/1364000563814297602
1049,1049,CatalystInc,@CatalystInc,2021-02-22T23:53:12.000Z,"Today's #BlackHistoryMonth
 inspiration is Dr. Kizzmekia Corbett, the lead scientist on the Moderna #Covid19 vaccine team. Corbett was recently named to the 
@TIME
 100 Next 2021 list.","2021 TIME100 Next: Kizzmekia Corbett
Find out why Kizzmekia Corbett is on this year’s TIME100 Next list
time.com",,1,4,7,['https://pbs.twimg.com/card_img/1385224755435950085/x9BjM4Iv?format=jpg&name=small'],https://twitter.com/CatalystInc/status/1364000319903068160
1050,1050,Kennedy Stewart,@kennedystewart,2021-02-22T23:58:45.000Z,"#COVID has impacted marginalized neighbours the most, so today we're announcing:
120 shelter beds
24/7 supports
Meals, showers, laundry

Thank you Ministers 
@HonAhmedHussen
 & 
@Dave_Eby
 for the strong cooperation that makes this possible.

https://vancouverisawesome.com/vancouver-news/two-shelters-in-place-by-april-for-strathcona-park-homeless-3448712… #vanpoli","Two shelters in place by April for Strathcona Park homeless
B.C. government says total of 120 beds available on Terminal Avenue, East Hastings
vancouverisawesome.com",🛌 🤝 🍽,8,9,15,['https://pbs.twimg.com/card_img/1386914310127906820/01-bQMyp?format=jpg&name=small'],https://twitter.com/kennedystewart/status/1364001715339489284
1051,1051,jackie,@iYeojlns,2021-02-23T23:54:51.000Z,guys please wear a mask covid is,,,12,3,46,"['https://pbs.twimg.com/media/Eu8xB0NXcAo8TNZ?format=jpg&name=small', 'https://pbs.twimg.com/media/Eu8xB0OXcAkuyHz?format=jpg&name=360x360']",https://twitter.com/iYeojlns/status/1364363122987978756
1052,1052,Kylie Hartman,@kyliehartman,2021-02-23T23:53:46.000Z,"Officially fully vaccinated! 
glad to be apart of the solution! #COVID19 #vaccine",,✔,,,18,[],https://twitter.com/kyliehartman/status/1364362849133363200
1053,1053,KEN ROBINSON,@ROBENT805,2021-02-23T23:57:18.000Z,"ALL: My physical therapist was here today and I was able to exercise for close to 30 minutes total (still not allowed to go outside the house 
) before I had to stop from exhaustion. I’m doing better, but it’s real slow. COVID-19 IS NO JOKE....COVID-19 IS NO JOKE",,🏀 🏀 ‼ ‼,6,19,68,[],https://twitter.com/ROBENT805/status/1364363736446820353
1054,1054,Mr Stache,@MrStache9,2021-02-23T23:52:53.000Z,"Where's the 640k?
It's Tuesday, 2.990% of Canadians have gotten at least one shot of the Covid vax. In the last 24 hours a disastrous 48,362 people have received it. At this rate it will take 
546 days 
for eligible Cdns to get ONE shot. Not two.
#TrudeauLied 
#Cowardofthecottage",,,16,79,145,[],https://twitter.com/MrStache9/status/1364362628164952070
