,Unnamed: 0,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL,hashtag,cleaned words,Segmented#
1822,1822,Rifat Jawaid,@RifatJawaid,2021-04-25T14:40:54.000Z,This is cruel! He has spent six months in jail. Now Covid positive,"Umar Khalid tests positive for COVID-19 in Tihar Jail
Former JNU student leader, Umar Khalid, has tested positive for COVID-19 inside Delhi's Tihar Jail, reported Livelaw.
jantakareporter.com",,62,240,509,['https://pbs.twimg.com/card_img/1387783782682578944/AZoMfiEn?format=jpg&name=small'],https://twitter.com/RifatJawaid/status/1386329377252597762,[],"['cruel', 'ha', 'spent', 'six', 'month', 'jail', 'covid', 'positive']",
1823,1823,Swati Chaturvedi,@bainjal,2021-04-25T12:22:04.000Z,India is suffering on a colossal scale because of the inept leadership of Narendra Modi. When you see people dying without oxygen it doesn’t upset you? Maybe not use the Covid catastrophe to signal Modi worship. Beyond tasteless,"Quote Tweet
Harsh Goenka
@hvgoenka
 · Apr 25
This is India’s worst human crisis ever! Instead of being critical- it just doesn’t help, let us shed all our differences and fight the real enemy, coronavirus, unitedly under the leadership of PM Modi. Unless we are ALL together, we will not be able to win the war.",,45,369,1.2K,['https://pbs.twimg.com/profile_images/1100471315016732672/VQXLpkHZ_mini.jpg'],https://twitter.com/bainjal/status/1386294437471346695,[],"['india', 'suffering', 'colossal', 'scale', 'inept', 'leadership', 'narendra', 'modi', 'see', 'people', 'dying', 'without', 'oxygen', 'upset', 'maybe', 'use', 'covid', 'catastrophe', 'signal', 'modi', 'worship', 'beyond', 'tasteless']",
1824,1824,K Sudhakaran,@SudhakaranINC,2021-04-25T11:18:51.000Z,"Chained to his hospital jail bed, #SiddiqueKappan is battling COVID-19 with a fractured jaw and without access to toilet for past four days. It is shocking beyond words that such grave human rights violation is happening in our India, a democracy!

#SiddiqueKappanNeedsCare",,,24,491,769,['https://pbs.twimg.com/media/Ez0M5IZVcA0vh7A?format=jpg&name=small'],https://twitter.com/SudhakaranINC/status/1386278527490682880,"['SiddiqueKappan', 'SiddiqueKappanNeedsCare']","['chained', 'hospital', 'jail', 'bed', 'siddiquekappan', 'battling', 'covid', 'fractured', 'jaw', 'without', 'access', 'toilet', 'past', 'four', 'day', 'shocking', 'beyond', 'word', 'grave', 'human', 'right', 'violation', 'happening', 'india', 'democracy', 'siddiquekappanneedscare']",siddique kappan  siddique kappan needs care
1825,1825,Roopenshu Pratap Singh,@roopenshu,2021-04-25T03:39:10.000Z,"I have undergone covid test yesterday, report says I m CoVid Positive.",,,92,26,57,[],https://twitter.com/roopenshu/status/1386162845184757762,[],"['undergone', 'covid', 'test', 'yesterday', 'report', 'say', 'covid', 'positive']",
1826,1826,Vinit Goenka,@vinitgoenka,2021-04-25T12:30:55.000Z,"So 
@ArvindKejriwal
 ji where are your MLAs hiding. Can't see anyone helping people in Delhi. Neither are they helping to get more people at vaccination centres, nor are they putting covid test centres, no food or water supply or tents for poor & migrants.Well a few MLAs are on TV.",,,13,108,154,[],https://twitter.com/vinitgoenka/status/1386296662717452294,[],"['arvindkejriwal', 'ji', 'mlas', 'hiding', 'cant', 'see', 'anyone', 'helping', 'people', 'delhi', 'neither', 'helping', 'get', 'people', 'vaccination', 'centre', 'putting', 'covid', 'test', 'centre', 'food', 'water', 'supply', 'tent', 'poor', 'migrantswell', 'mlas', 'tv']",
1827,1827,Prakash Gaurav,@PrakashGaurav16,2021-04-25T16:59:09.000Z,"The whole system has collapsed in Bihar. Remdesivir isn't available, people are running for Oxygen helplessly , the government nos which are issued don't pick up calls. Who is responsible for this  ?
#Savebihar
#COVID19India 
#COVID19 
#Patna 
#BiharFightsCorona #Bihar",,,,1,1,['https://pbs.twimg.com/media/Ez1a2wjVoAIxn7S?format=jpg&name=small'],https://twitter.com/PrakashGaurav16/status/1386364166726774789,"['Savebihar', 'COVID19India', 'COVID19', 'Patna', 'BiharFightsCorona', 'Bihar']","['whole', 'system', 'ha', 'collapsed', 'bihar', 'remdesivir', 'isnt', 'available', 'people', 'running', 'oxygen', 'helplessly', 'government', 'issued', 'dont', 'pick', 'call', 'responsible', 'savebihar', 'covidindia', 'covid', 'patna', 'biharfightscorona', 'bihar']",savebihar covid 19 india covid 19  patna  bihar fights corona  bihar
1828,1828,Aditya Pathak,@AdityaP89744036,2021-04-25T09:02:39.000Z,Biggest covid virus,,,,,,['https://pbs.twimg.com/media/EzztzLqVIAQM5RO?format=jpg&name=small'],https://twitter.com/AdityaP89744036/status/1386244252221415430,[],"['biggest', 'covid', 'virus']",
1829,1829,Amit Lakhani,@TheAmitLakhani,2021-04-25T18:45:38.000Z,"Both my parents & bhabi are Covid positive, parents have severe comorbidities & are critical.
Yahan hospital beds nahi hain, beds hain to oxygen nahi hai, oxygen hai to injections, medicine nahi hai. 
Maut ka taandav chal raha hai bahar.
Kahan jayein?",,,27,80,71,[],https://twitter.com/TheAmitLakhani/status/1386390965758300161,[],"['parent', 'bhabi', 'covid', 'positive', 'parent', 'severe', 'comorbidities', 'critical', 'yahan', 'hospital', 'bed', 'nahi', 'hain', 'bed', 'hain', 'oxygen', 'nahi', 'hai', 'oxygen', 'hai', 'injection', 'medicine', 'nahi', 'hai', 'maut', 'ka', 'taandav', 'chal', 'raha', 'hai', 'bahar', 'kahan', 'jayein']",
1830,1830,Healthians,@healthians,2021-04-25T06:06:58.000Z,"Due to an unprecedented increase in COVID test bookings, our systems have got jammed. Some of you may have faced difficulty in getting through to get your concerns addressed. So, to get your complaints/ concerns addressed on-the-spot, please click here -https://facebook.com/Healthians/photos/a.231629487016723/1760926554087001/…",,,68,1,3,['https://pbs.twimg.com/media/EzzFkfCVcAc7FOb?format=jpg&name=small'],https://twitter.com/healthians/status/1386200041073745923,[],"['due', 'unprecedented', 'increase', 'covid', 'test', 'booking', 'system', 'got', 'jammed', 'may', 'faced', 'difficulty', 'getting', 'get', 'concern', 'addressed', 'get', 'complaint', 'concern', 'addressed', 'onthespot', 'please', 'click', 'httpsfacebookcomhealthiansphotosa']",
1831,1831,Dr Sumit K Dubey,@drsumitdubey6,2021-04-26T07:05:25.000Z,"3D CT of COVID positive patients. Right one is vaccinated and left one is non vaccinated...... See the severity. So encourage everyone to get the vaccination done when turn comes........ #COVIDSECONDWAVE #WEARAMASK
 #COVID19VACCINATION",,,114,2K,4.1K,['https://pbs.twimg.com/media/Ez4cjlYVUAEbQzG?format=jpg&name=small'],https://twitter.com/drsumitdubey6/status/1386577138795487234,"['COVIDSECONDWAVE', 'WEARAMASK', 'COVID19VACCINATION']","['ct', 'covid', 'positive', 'patient', 'right', 'one', 'vaccinated', 'left', 'one', 'non', 'vaccinated', 'see', 'severity', 'encourage', 'everyone', 'get', 'vaccination', 'done', 'turn', 'come', 'covidsecondwave', 'wearamask', 'covidvaccination']",covidsecondwave wearamask covid 19 vaccination
1832,1832,ITBP,@ITBP_official,2021-04-26T04:55:36.000Z,"Helpline numbers at Sardar Patel Covid Care Centre, Radha Soami Beas, Chhatarpur, New Delhi. 

011- 26655547
011- 26655548
011- 26655549
011- 26655949
011- 26655969

E-Mail IDs:  
  
spcccdelhi@itbp.gov.in
controlspccc@itbp.gov.in

#Himveers
#COVID19 
#Unite2FightCorona",,,79,1.7K,2.4K,['https://pbs.twimg.com/media/Ez3-Gu_VcAAJJyW?format=jpg&name=small'],https://twitter.com/ITBP_official/status/1386544468547883009,"['Himveers', 'COVID19', 'Unite2FightCorona']","['helpline', 'number', 'sardar', 'patel', 'covid', 'care', 'centre', 'radha', 'soami', 'beas', 'chhatarpur', 'new', 'delhi', 'email', 'id', 'spcccdelhiitbpgovin', 'controlspcccitbpgovin', 'himveers', 'covid', 'unitefightcorona']",himveers covid 19  unite 2 fight corona
1833,1833,OpIndia.com,@OpIndia_com,2021-04-26T06:17:05.000Z,"Delhi CM Relief Fund collected Rs 35 crore since beginning of pandemic but 'NIL' was utilised for COVID, RTI reveals (
@LekhakAnurag
 reports)","Kejriwal spent 'NIL' amount from Delhi CM Relief Fund for COVID crisis, RTI reveals
RTI activist Vivek Pandey had filed two RTIs on two different dates, both the time details on expenditure detail on COVID was unavailable | OpIndia News
opindia.com",,130,2.5K,4.1K,['https://pbs.twimg.com/card_img/1386564980468682752/6t4pDcsp?format=jpg&name=small'],https://twitter.com/OpIndia_com/status/1386564973619339264,[],"['delhi', 'cm', 'relief', 'fund', 'collected', 'r', 'crore', 'since', 'beginning', 'pandemic', 'nil', 'wa', 'utilised', 'covid', 'rti', 'reveals', 'lekhakanurag', 'report']",
1834,1834,Ismat Ara,@IsmatAraa,2021-04-26T09:34:15.000Z,"Delhi HC has said patients with severe symptoms will no longer have to produce their covid positive RT-PCR report. If the patient is serious, they can be admitted without it. A sigh of relief especially for those who are experiencing symptoms but RT-PCR report was negative.",,🙌,11,416,1.4K,[],https://twitter.com/IsmatAraa/status/1386614590725705736,[],"['delhi', 'hc', 'ha', 'said', 'patient', 'severe', 'symptom', 'longer', 'produce', 'covid', 'positive', 'rtpcr', 'report', 'patient', 'serious', 'admitted', 'without', 'sigh', 'relief', 'especially', 'experiencing', 'symptom', 'rtpcr', 'report', 'wa', 'negative']",
1835,1835,Dr. S. Jaishankar,@DrSJaishankar,2021-04-26T12:00:46.000Z,"Thank Foreign Secretary 
@DominicRaab
 of U.K. for the call today. Discussed our cooperation to address different aspects of the COVID challenge. Also reviewed progress in our bilateral agenda.",,,34,555,4.7K,[],https://twitter.com/DrSJaishankar/status/1386651462948704262,[],"['thank', 'foreign', 'secretary', 'dominicraab', 'u', 'k', 'call', 'today', 'discussed', 'cooperation', 'address', 'different', 'aspect', 'covid', 'challenge', 'also', 'reviewed', 'progress', 'bilateral', 'agenda']",
1836,1836,Dr.Omkar Rai,@Omkar_Raii,2021-04-26T05:36:18.000Z,"Researchers at 
@IITKanpur
 working on developing replication-competent vaccines that can be administered mucosally against the #COVID19 is a commendable innovation towards curbing the spread of pandemic and inhibiting infection by advanced vaccination.","New vaccine from IIT Kanpur
Dibyendu Kumar Das, Department of Biological Sciences and Bioengineering, IIT Kanpur, and his team are working on developing replication-competent vaccines against the SARS-CoV-2 coronavirus. The vacc
thehindubusinessline.com",,,152,146,['https://pbs.twimg.com/card_img/1388790385678458880/X1P_ZaV6?format=jpg&name=small'],https://twitter.com/Omkar_Raii/status/1386554711164084224,['COVID19'],"['researcher', 'iitkanpur', 'working', 'developing', 'replicationcompetent', 'vaccine', 'administered', 'mucosally', 'covid', 'commendable', 'innovation', 'towards', 'curbing', 'spread', 'pandemic', 'inhibiting', 'infection', 'advanced', 'vaccination']",covid 19
1837,1837,Delhi Congress,@INCDelhi,2021-04-26T14:22:06.000Z,"Delhi Pradesh Congress Committee has set up a Control Room to help those who are affected by the COVID-19, Pandemic in Delhi. 

The Mobile No 9625777907 & Whatsapp No.9625777907 will be operational round the clock",,,11,568,1.5K,[],https://twitter.com/INCDelhi/status/1386687033104486400,[],"['delhi', 'pradesh', 'congress', 'committee', 'ha', 'set', 'control', 'room', 'help', 'affected', 'covid', 'pandemic', 'delhi', 'mobile', 'whatsapp', 'operational', 'round', 'clock']",
1838,1838,Walter J. Lindner,@AmbLindnerIndia,2021-04-26T05:20:44.000Z,"Germany will send oxygen, medical aid to India to tackle Covid-19 crisis - Coronavirus Outbreak News","Germany to send oxygen, medical aid to India to tackle Covid-19 crisis
Foreign Minister Heiko Maas said Germany will do its utmost to help India overcome the Covid-19 crisis and added that oxygen and medical aid will be sent to India in the coming days.
indiatoday.in",,15,91,354,['https://pbs.twimg.com/card_img/1386518378546753538/-IPaUunY?format=jpg&name=small'],https://twitter.com/AmbLindnerIndia/status/1386550790903373824,[],"['germany', 'send', 'oxygen', 'medical', 'aid', 'india', 'tackle', 'covid', 'crisis', 'coronavirus', 'outbreak', 'news']",
1839,1839,The Times Of India,@timesofindia,2021-04-26T09:50:43.000Z,"Union health ministry issues guidance for management of Covid patients

#COVID19 Live updates: 
http://toi.in/AqIWWb50",,,5,43,128,['https://pbs.twimg.com/media/Ez5CUyLVUAEEFGi?format=jpg&name=900x900'],https://twitter.com/timesofindia/status/1386618735864152066,['COVID19'],"['union', 'health', 'ministry', 'issue', 'guidance', 'management', 'covid', 'patient', 'covid', 'live', 'update', 'httptoiinaqiwwb']",covid 19
1840,1840,Friends of RSS,@friendsofrss,2021-04-26T05:51:21.000Z,"RSS volunteers in service of covid patients at Samras hostel in Vadodara, Gujarat.",,,19,854,3.8K,"['https://pbs.twimg.com/media/Ez4LmnSVoAUgYz4?format=jpg&name=small', 'https://pbs.twimg.com/media/Ez4LmnRUUAIc4ye?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Ez4LmnPVUAUJfH3?format=jpg&name=360x360']",https://twitter.com/friendsofrss/status/1386558499073581066,[],"['r', 'volunteer', 'service', 'covid', 'patient', 'samras', 'hostel', 'vadodara', 'gujarat']",
1841,1841,OpIndia.com,@OpIndia_com,2021-04-26T03:20:00.000Z,Yogi govt to bear cost of COVID treatment in private hospitals under Ayushman Bharat,"Yogi govt to bear cost of COVID treatment in private hospitals under Ayushman Bharat
""No patient should be deprived of the treatment,"" Yogi Adityanath said. | OpIndia News
opindia.com",,15,186,696,['https://pbs.twimg.com/card_img/1386520414436749316/qv03NCL6?format=png&name=small'],https://twitter.com/OpIndia_com/status/1386520408124362754,[],"['yogi', 'govt', 'bear', 'cost', 'covid', 'treatment', 'private', 'hospital', 'ayushman', 'bharat']",
1842,1842,Priya Kapoor,@PiyuK,2021-04-26T07:19:38.000Z,My constant (now covid) companion . Oscar Tufan Puri aka OTP,,,8,,95,['https://pbs.twimg.com/media/Ez4fy-7VoAEEWA0?format=jpg&name=small'],https://twitter.com/PiyuK/status/1386580715370844160,[],"['constant', 'covid', 'companion', 'oscar', 'tufan', 'puri', 'aka', 'otp']",
1843,1843,smitha nair,@smitharnair,2021-04-26T04:41:33.000Z,"I spent a day inside one of Mumbai's Covid War Rooms. 

Bed allocation for patients is done through the city's 24 war rooms. 

I learnt-strict triaging (assigning degree of urgency/severity of condition) is only way to ensure those that need beds get them","In a Covid-19 war room in Mumbai, the pandemic feels interminable – but key lessons have been learnt
The municipal staff say strict triaging of patients is essential to ensure the best use of limited resources.
scroll.in",,90,1.2K,3.2K,['https://pbs.twimg.com/card_img/1386530320514646019/Yrfo4_OQ?format=jpg&name=small'],https://twitter.com/smitharnair/status/1386540932418342913,[],"['spent', 'day', 'inside', 'one', 'mumbais', 'covid', 'war', 'room', 'bed', 'allocation', 'patient', 'done', 'citys', 'war', 'room', 'learntstrict', 'triaging', 'assigning', 'degree', 'urgency', 'severity', 'condition', 'way', 'ensure', 'need', 'bed', 'get']",
1844,1844,Nilanjana Roy,@nilanjanaroy,2021-04-26T18:07:23.000Z,"Pinning this:

If you're looking for #Covid19IndiaHelp
, search these dashboards/ apps first.

Covid Relief
https://covidrelief.glideapp.io

Covid Army
https://covid.army

Sprinklr search:
https://bit.ly/3dQ2caC

India Covid Resources:
https://linktr.ee/indiacovid19resources…

+",,📌 🆘,17,598,445,[],https://twitter.com/nilanjanaroy/status/1386743726416941057,['Covid19IndiaHelp'],"['pinning', 'youre', 'looking', 'covidindiahelp', 'search', 'dashboard', 'apps', 'first', 'covid', 'relief', 'httpscovidreliefglideappio', 'covid', 'army', 'httpscovidarmy', 'sprinklr', 'search', 'httpsbitlydqcac', 'india', 'covid', 'resource', 'httpslinktreeindiacovidresources']",covid 19 india help
1845,1845,Press Trust of India,@PTI_News,2021-04-26T14:08:03.000Z,"Private hospital in UP's Agra asks permission from authorities to shut its #COVID19 facility, accusing a tehsildar of obstructing supply of oxygen cylinders",,,93,1.2K,3.5K,[],https://twitter.com/PTI_News/status/1386683496618356739,['COVID19'],"['private', 'hospital', 'ups', 'agra', 'asks', 'permission', 'authority', 'shut', 'covid', 'facility', 'accusing', 'tehsildar', 'obstructing', 'supply', 'oxygen', 'cylinder']",covid 19
1846,1846,The Leaflet,@TheLeaflet_in,2021-04-26T14:52:59.000Z,"JUST IN: A special bench of Justices DY Chandrachud, L Nageswara Rao and Ravindra Bhat to hear tomorrow a suo motu case pertaining to COVID-19 crisis.

#COVID19",,,3,11,33,['https://pbs.twimg.com/media/Ez6HkSgVgAAkohs?format=jpg&name=medium'],https://twitter.com/TheLeaflet_in/status/1386694803740450818,['COVID19'],"['special', 'bench', 'justice', 'dy', 'chandrachud', 'l', 'nageswara', 'rao', 'ravindra', 'bhat', 'hear', 'tomorrow', 'suo', 'motu', 'case', 'pertaining', 'covid', 'crisis', 'covid']",covid 19
1847,1847,OpIndia.com,@OpIndia_com,2021-04-26T03:30:00.000Z,"Filmmaker Avinash Das, who directed Swara Bhaskar starrer Anarkali of Arrah, shared an old, unrelated video of patients and claimed it was from Gujarat","Here are tweets spreading Covid hoax the Indian Govt wanted removed
Government of India on Saturday asked Twitter to remove such problematic posts from its platform, lest it lead to a dangerous situation. | OpIndia News
opindia.com",,13,114,242,['https://pbs.twimg.com/card_img/1388843234777079808/cLJglLll?format=jpg&name=small'],https://twitter.com/OpIndia_com/status/1386522926015344641,[],"['filmmaker', 'avinash', 'da', 'directed', 'swara', 'bhaskar', 'starrer', 'anarkali', 'arrah', 'shared', 'old', 'unrelated', 'video', 'patient', 'claimed', 'wa', 'gujarat']",
